authors,title,journal,doc_type,total_cited,doi,doi_link,pub_year,is_climate,dropped,dropped_why,data_statement,code_statement,data_statement_where,code_statement_where,data_open,code_open,data_repo,code_repo,data_included,data_limitation_other,code_included,data_reasons,code_reasons,notes
"Marchin, RM; Backes, D; Ossola, A; Leishman, MR; Tjoelker, MG; Ellsworth, DS",Extreme heat increases stomatal conductance and drought-induced mortality risk in vulnerable plant species,GLOBAL CHANGE BIOLOGY,Article,54,10.1111/gcb.15976,http://dx.doi.org/10.1111/gcb.15976,2022,1,,,The raw data supporting the conclusions of this article are publicly available at Figshare (https://doi.org/10.6084/m9.figshare.14883552).,Nothing,Data Availability Statement,,Partially Closed,Closed,Figshare,Nothing,Raw,,Nothing,Nothing,Nothing,
"Adame, MF; Connolly, RM; Turschwell, MP; Lovelock, CE; Fatoyinbo, T; Lagomasino, D; Goldberg, LA; Holdorf, J; Friess, DA; Sasmito, SD; Sanderman, J; Sievers, M; Buelow, C; Kauffman, JB; Bryan-Brown, D; Brown, CJ",Future carbon emissions from global mangrove forest loss,GLOBAL CHANGE BIOLOGY,Article,54,10.1111/gcb.15571,http://dx.doi.org/10.1111/gcb.15571,2021,1,,,Data are available as supplementary information. Correspondence for materials should be addressed to f.adame@griffith.edu.au.,Data are available as supplementary information. Correspondence for materials should be addressed to f.adame@griffith.edu.au.,Data Availability Statement,Data Availability Statement,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Xu, M; Li, XL; Kuyper, TW; Xu, M; Li, XL; Zhang, JL",High microbial diversity stabilizes the responses of soil organic carbon decomposition to warming in the subsoil on the Tibetan Plateau,GLOBAL CHANGE BIOLOGY,Article,52,10.1111/gcb.15553,http://dx.doi.org/10.1111/gcb.15553,2021,1,,,Research data are not shared.,Nothing,Data Availability Statement,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Elrys, AS; Wang, J; Metwally, MAS; Cheng, Y; Zhang, JB; Cai, ZC; Chang, SX; Muller, C",Global gross nitrification rates are dominantly driven by soil carbon-to-nitrogen stoichiometry and total nitrogen,GLOBAL CHANGE BIOLOGY,Article,50,10.1111/gcb.15883,http://dx.doi.org/10.1111/gcb.15883,2021,1,,,The data that support the findings of this study are available from the corresponding author upon reasonable request.,Nothing,Data Availability Statement,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,
"Wang, Y; Yao, ZS; Zhan, Y; Zheng, XH; Zhou, MH; Yan, GX; Wang, L; Werner, C; Butterbach-Bahl, K",Potential benefits of liming to acid soils on climate change mitigation and food security,GLOBAL CHANGE BIOLOGY,Article,48,10.1111/gcb.15607,http://dx.doi.org/10.1111/gcb.15607,2021,1,,,The data that support the findings of this study are available in the supplementary material of this article.,Nothing,Data Availability Statement,,Partially Closed,Closed,Supporting Information,Nothing,Raw,,Nothing,Nothing,Nothing,
"Zhang, L; Sun, PS; Huettmann, F; Liu, SR",Where should China practice forestry in a warming world?,GLOBAL CHANGE BIOLOGY,Article,47,10.1111/gcb.16065,http://dx.doi.org/10.1111/gcb.16065,2022,1,,,"All datasets generated during the current study (including figures and tables in both text and the Supporting Information), and R codes developed for and used in this analysis are all permanently and publicly available in scienceDB (http://www.doi.org/10.11922/sciencedb.00882) and Figshare (https://doi.org/10.6084/m9.figshare.16900537.v2).","All datasets generated during the current study (including figures and tables in both text and the Supporting Information), and R codes developed for and used in this analysis are all permanently and publicly available in scienceDB (http://www.doi.org/10.11922/sciencedb.00882) and Figshare (https://doi.org/10.6084/m9.figshare.16900537.v2).",Data Availability Statement,Data Availability Statement,Open,Open,scienceDB,Figshare,All,,All,,,
"Bottero, A; Forrester, DI; Cailleret, M; Kohnle, U; Gessler, A; Michel, D; Bose, AK; Bauhus, J; Bugmann, H; Cuntz, M; Gillerot, L; Hanewinkel, M; Levesque, M; Ryder, J; Sainte-Marie, J; Schwarz, J; Yousefpour, R; Zamora-Pereira, JC; Rigling, A",Growth resistance and resilience of mixed silver fir and Norway spruce forests in central Europe: Contrasting responses to mild and severe droughts,GLOBAL CHANGE BIOLOGY,Article,47,10.1111/gcb.15737,http://dx.doi.org/10.1111/gcb.15737,2021,1,,,The data that support the findings of this study are available from the corresponding author upon reasonable request.,Nothing,Data Availability Statement,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Reasonable Request,Nothing,
"van Wees, D; van der Werf, GR; Randerson, JT; Andela, N; Chen, Y; Morton, DC",The role of fire in global forest loss dynamics,GLOBAL CHANGE BIOLOGY,Article,46,10.1111/gcb.15591,http://dx.doi.org/10.1111/gcb.15591,2021,1,,,The data that support the findings of this study are available from the corresponding author upon reasonable request.,Nothing,Data Availability Statement,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Reasonable Request,,
"Senf, C; Seidl, R",Storm and fire disturbances in Europe: Distribution and trends,GLOBAL CHANGE BIOLOGY,Article,45,10.1111/gcb.15679,http://dx.doi.org/10.1111/gcb.15679,2021,1,,,The disturbance maps are available at https://zenodo.org/record/4570157#.YFByJC337OQ (version 1.0.0). The reference data and code of the analysis are available at https://github.com/corneliussenf/AgentAttributionEurope with a permanent version stored at https://doi.org/10.5281/zenodo.4607164. The final classification maps are available at https://zenodo.org/record/4607230#.YFB5Qy337OQ.,The disturbance maps are available at https://zenodo.org/record/4570157#.YFByJC337OQ (version 1.0.0). The reference data and code of the analysis are available at https://github.com/corneliussenf/AgentAttributionEurope with a permanent version stored at https://doi.org/10.5281/zenodo.4607164. The final classification maps are available at https://zenodo.org/record/4607230#.YFB5Qy337OQ.,Data Availability Statement,Data Availability Statement,Open,Open,Zenodo,Zenodo,All,,All,,,
"Yue, K; De Frenne, P; Fornara, DA; Van Meerbeek, K; Li, W; Peng, X; Ni, XY; Peng, Y; Wu, FZ; Yang, YS; Penuelas, J",Global patterns and drivers of rainfall partitioning by trees and shrubs,GLOBAL CHANGE BIOLOGY,Article,44,10.1111/gcb.15644,http://dx.doi.org/10.1111/gcb.15644,2021,1,,,Raw data used in the study were deposited in the online digital repository figshare (https://doi.org/10.6084/m9.figshare.14405363.v1).,Nothing,Data Availability Statement,,Partially Closed,Closed,Figshare,Nothing,Raw,,Nothing,Nothing,Nothing,
"Arimitsu, ML; Piatt, JF; Hatch, S; Suryan, RM; Batten, S; Bishop, MA; Campbell, RW; Coletti, H; Cushing, D; Gorman, K; Hopcroft, RR; Kuletz, KJ; Marsteller, C; McKinstry, C; McGowan, D; Moran, J; Pegau, S; Schaefer, A; Schoen, S; Straley, J; von Biela, VR",Heatwave-induced synchrony within forage fish portfolio disrupts energy flow to top pelagic predators,GLOBAL CHANGE BIOLOGY,Article,44,10.1111/gcb.15556,http://dx.doi.org/10.1111/gcb.15556,2021,1,,,"The data that support the findings of this study are openly available in repositories as cited, for example https://doi.org/10.5066/F74J0C9Z, https://doi.org/10.5066/P96N5PVE, and references to data publicly available at: https://portal.aoos.org/gulf-of-alaska.",Nothing,Data Availability Statement,,Partially Closed,Closed,Alaska Science Center USGS Trusted Digital Repository,Nothing,Raw,URLs,Nothing,Nothing,Nothing,
"Chen, AN; Mao, JF; Ricciuto, D; Xiao, JF; Frankenberg, C; Li, X; Thornton, PE; Gu, LH; Knapp, AK",Moisture availability mediates the relationship between terrestrial gross primary production and solar-induced chlorophyll fluorescence: Insights from global-scale variations,GLOBAL CHANGE BIOLOGY,Article,44,10.1111/gcb.15373,http://dx.doi.org/10.1111/gcb.15373,2021,1,,,"The data that support the findings of this study are openly available, hosted by different agencies and institutions. The GOSAT SIF data are available on request from Christian Frankenberg (cfranken@caltech.edu). The GOME-2 SIF data are available at https://avdc.gsfc.nasa.gov/pub/data/satellite/MetOp/GOME_F/v28/. The GOSIF data are available at http://globalecology.unh.edu/. The TROPOMI SIF data are available at ftp://fluo.gps.caltech.edu/data/tropomi/. The FLUXCOM GPP data are available at https://www.bgc-jena.mpg.de/geodb/projects/Data.php. The MODIS GPP data are available at https://e4ftl01.cr.usgs.gov/MOLT/MOD17A2H.006/. The CRU climatic data are available at http://www.cru.uea.ac.uk/data/. The SMOS-IC soil moisture data are available at ftp://ext-catds-cecsm:catds2010@ftp.ifremer.fr/Land_products.",Nothing,Data Availability Statement,,Closed,Closed,Nothing,Nothing,Nothing,URLs,Nothing,Nothing,Nothing,
"Feng, JG; Tang, M; Zhu, B",Soil priming effect and its responses to nutrient addition along a tropical forest elevation gradient,GLOBAL CHANGE BIOLOGY,Article,42,10.1111/gcb.15587,http://dx.doi.org/10.1111/gcb.15587,2021,1,,,The data that support the findings of this study are available from the corresponding author upon reasonable request.,Nothing,Data Availability Statement,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Reasonable Request,Nothing,
"Xia, SP; Song, ZL; Li, Q; Guo, LD; Yu, CX; Singh, BP; Fu, XL; Chen, CM; Wang, YD; Wang, HL","Distribution, sources, and decomposition of soil organic matter along a salinity gradient in estuarine wetlands characterized by C:N ratio, delta C-13-delta N-15, and lignin biomarker",GLOBAL CHANGE BIOLOGY,Article,42,10.1111/gcb.15403,http://dx.doi.org/10.1111/gcb.15403,2021,1,,,The data that support this study are available in the Supplementary materials.,Nothing,Data Availability Statement,,Closed,Closed,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,There is no dataset in the sm
"Felton, AJ; Knapp, AK; Smith, MD",Precipitation-productivity relationships and the duration of precipitation anomalies: An underappreciated dimension of climate change,GLOBAL CHANGE BIOLOGY,Article,41,10.1111/gcb.15480,http://dx.doi.org/10.1111/gcb.15480,2021,1,,,Key datasets are available as supplementary materials. R code used for analyses and figures is publicly available through AJF’s GitHub: https://github.com/felt0134/magnitude_and_duration.,Key datasets are available as supplementary materials. R code used for analyses and figures is publicly available through AJF’s GitHub: https://github.com/felt0134/magnitude_and_duration.,Data Availability Statement,Data Availability Statement,Partially Closed,Partially Closed,Supporting Information,GitHub,Raw,,Analysis,Nothing,Nothing,
"Ellis, TM; Bowman, DMJS; Jain, P; Flannigan, MD; Williamson, GJ",Global increase in wildfire risk due to climate-driven declines in fuel moisture,GLOBAL CHANGE BIOLOGY,Article,40,10.1111/gcb.16006,http://dx.doi.org/10.1111/gcb.16006,2022,1,,,The data that support the findings of this study are openly available via figshare at https://doi.org/10.6084/m9.figshare.16794727.,Nothing,Data Availability Statement,,Partially Closed,Closed,Figshare,Nothing,Raw; Processed,,Nothing,Nothing,Nothing,
"Beillouin, D; Cardinael, R; Berre, D; Boyer, A; Corbeels, M; Fallot, A; Feder, F; Demenois, J","A global overview of studies about land management, land-use change, and climate change effects on soil organic carbon",GLOBAL CHANGE BIOLOGY,Article,38,10.1111/gcb.15998,http://dx.doi.org/10.1111/gcb.15998,2022,1,,,The datasets generated and analyzed in this study are available at CIRAD repository: https://dataverse.cirad.fr/dataset.xhtml?persistentId=doi%3A10.18167%2FDVN1%2FKKPLR8,Nothing,Data Availability Statement,,Partially Closed,Closed,CIRAD Dataverse,Nothing,Raw,,Nothing,Nothing,Nothing,
"Yuan, MM; Guo, X; Wu, LW; Zhang, Y; Xiao, NJ; Ning, DL; Shi, Z; Zhou, XS; Wu, LY; Yang, YF; Tiedje, JM; Zhou, JZ",Climate warming enhances microbial network complexity and stability,NATURE CLIMATE CHANGE,Article,397,10.1038/s41558-021-00989-9,http://dx.doi.org/10.1038/s41558-021-00989-9,2021,1,,,"16S rRNA gene sequences were deposited to the National Center for Biotechnology Information (NCBI) under the project accession number PRJNA331185. The OTU table and OTU representative sequences, soil physical and chemical attributes, and plant biomass and richness are downloadable online at http://www.ou.edu/ieg/publications/datasets. GeoChip signal intensity data can be accessed through the URL (https://www.ou.edu/ieg/publications/datasets). Source data are provided with this paper.",The R scripts and Python 3 scripts are publicly available on GitHub at https://github.com/Mengting-Maggie-Yuan/warming-network-complexity-stability with the identifier https://doi.org/10.5281/zenodo.4383469.,Data accessibility,Code availability,Partially Closed,Open,NCBI NLM NIH,Zenodo,Raw; Source Data,URLs,All,Nothing,,
"Harris, NL; Gibbs, DA; Baccini, A; Birdsey, RA; de Bruin, S; Farina, M; Fatoyinbo, L; Hansen, MC; Herold, M; Houghton, RA; Potapov, PV; Suarez, DR; Roman-Cuesta, RM; Saatchi, SS; Slay, CM; Turubanova, SA; Tyukavina, A",Global maps of twenty-first century forest carbon fluxes,NATURE CLIMATE CHANGE,Article,274,10.1038/s41558-020-00976-6,http://dx.doi.org/10.1038/s41558-020-00976-6,2021,1,,,Geospatial data generated from the current study are publicly available on Global Forest Watch’s Open Data Portal (http://data.globalforestwatch.org/) and from the corresponding author upon request. Summary geospatial statistics are available from the corresponding author upon request. All data inputs used in the current study are publicly available or were obtained by the corresponding author.,"To ensure full reproducibility and transparency of our research, we provide all of the scripts used in our analysis. Codes used for this study are permanently and publicly available on GitHub (https://github.com/wri/carbon-budget).",Data availability,Code availability,Closed,Partially Closed,Nothing,GitHub,Results,URLs,All,Upon Request,,
"Pokhrel, Y; Felfelani, F; Satoh, Y; Boulange, J; Burek, P; Gadeke, A; Gerten, D; Gosling, SN; Grillakis, M; Gudmundsson, L; Hanasaki, N; Kim, H; Koutroulis, A; Liu, JG; Papadimitriou, L; Schewe, J; Schmied, HM; Stacke, T; Telteu, CE; Thiery, W; Veldkamp, T; Zhao, F; Wada, Y",Global terrestrial water storage and drought severity under climate change,NATURE CLIMATE CHANGE,Article,229,10.1038/s41558-020-00972-w,http://dx.doi.org/10.1038/s41558-020-00972-w,2021,1,,,The model results are freely available from the ISIMIP project portal (https://www.isimip.org/outputdata/) and the two GRACE products used for model evaluation can be obtained from http://www2.csr.utexas.edu/grace/ and https://podaac.jpl.nasa.gov/GRACE. The processed data used to generate the figures in the main text are available on CUAHSI HydroShare and Figshare (https://doi.org/10.6084/m9.figshare.13218710).,"All figures were produced using the freely available visualization libraries in Python 3.5 (such as Matplotlib), and statistical analysis was performed using built-in functions in Python 3.5. The relevant portions of the computer code used to process the results and develop the figures are available at https://doi.org/10.5281/zenodo.4266999.",Data availability,Code availability,Partially Closed,Partially Closed,Figshare,Zenodo,Results; Source Data,URLs,Processing; Figures,Nothing,Nothing,
"Vicedo-Cabrera, AM; Scovronick, N; Sera, F; Roye, D; Schneider, R; Tobias, A; Astrom, C; Guo, Y; Honda, Y; Hondula, DM; Abrutzky, R; Tong, S; Coelho, MDZS; Saldiva, PHN; Lavigne, E; Correa, PM; Ortega, NV; Kan, H; Osorio, S; Kysely, J; Urban, A; Orru, H; Indermitte, E; Jaakkola, JJK; Ryti, N; Pascal, M; Schneider, A; Katsouyanni, K; Samoli, E; Mayvaneh, F; Entezari, A; Goodman, P; Zeka, A; Michelozzi, P; de'Donato, F; Hashizume, M; Alahmad, B; Diaz, MH; Valencia, CD; Overcenco, A; Houthuijs, D; Ameling, C; Rao, S; Di Ruscio, F; Carrasco-Escobar, G; Seposo, X; Silva, S; Madureira, J; Holobaca, IH; Fratianni, S; Acquaotta, F; Kim, H; Lee, W; Iniguez, C; Forsberg, B; Ragettli, MS; Guo, YLL; Chen, BY; Li, S; Armstrong, B; Aleman, A; Zanobetti, A; Schwartz, J; Dang, TN; Dung, DV; Gillett, N; Haines, A; Mengel, M; Huber, V; Gasparrini, A",The burden of heat-related mortality attributable to recent human-induced climate change,NATURE CLIMATE CHANGE,Article,218,10.1038/s41558-021-01058-x,http://dx.doi.org/10.1038/s41558-021-01058-x,2021,1,,,An example dataset is made available from https://github.com/anavica/mcc_ccattr_NCC and archived in the open repository ‘BORIS’ of the University of Bern under https://doi.org/10.48350/155666.,A sample of the code to reproduce the analysis is made available from https://github.com/anavica/mcc_ccattr_NCC and archived in the open repository ‘BORIS’ of the University of Bern under https://doi.org/10.48350/155666.,Data availability,Code availability,Partially Closed,Partially Closed,BORIS,BORIS,Sample,,Sample,Nothing,Nothing,
